,itemId,title,description,pubDate,priceStandard,priceSales,discountRate,saleStatus,mileage,mileageRate,coverSmallUrl,coverLargeUrl,categoryId,categoryName,publisher,customerReviewRank,reviewCount,author,translator,isbn,link,mobileLink,additionalLink
0,354752478,"고전, 발견의 기쁨","흥미를 자아내는 문헌부터 학계를 놀라게 할 보물까지,우연처럼 맞닥뜨린 자료에서 시작된 필연과 같은 연구퍼즐 조각을 맞추듯 꼬리에 꼬리를 물고 이어지는정민 교수의 아주 특별한 공부 여정고전학자들은 언제나 새로운 ‘자료’에 목말라한다. 새로 발견된 자료의 가치는 기존 학문 성과를 보완해 주는 역할에서부터, 그간의 학문적 공백을 메워 줄 미지의 영역에 관한 자료, 나아가 기존 연구 성과를 뒤집을 만한 자료까지, 그야말로 천차만별이다. 조선 지성사의 전방위적 분야를 탐사하며 옛글에 담긴 깊은 사유와 성찰을 우리 사회에 전하고 있는 정민 교수가 흥미를 자아내는 문헌부터 학계를 놀라게 할 보물까지, 그동안 발견하여 연구한 자료들에 관한 논문 16편을 『고전, 발견의 기쁨』에 담아 출간했다.저자는 서문에서...",20230610,22000,19800,10,판매중,1100,6,https://bimage.interpark.com/partner/goods_image/2/4/7/8/354752478h.jpg,https://bimage.interpark.com/partner/goods_image/2/4/7/8/354752478s.jpg,119,국내도서,태학사,0.0,0,정민(鄭珉),,9791168100671,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354752478&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354752478&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354752478&biz_cd=
1,354750416,청소년 절도행동의 이해와 상담개입,"언젠가 청소년상담기관에서 근무하시는 한 상담자 분에게 메일을 받은 적이 있다. 이유인즉, 절도 청소년을 이해하는 데 있어서 참고할 만한 교재가 없었는데, 내가 작성한 논문을 참고해서 큰 도움을 받았다는 것이었다. 그제서야 나는 청소년 관련 기관에 종사하시는 분들이 절도 청소년을 이해하고 상담에 참고할 만한 자료가 많지 않다는 것을 알게 되었고, 절도 청소년들을 직접 만나는 분들을 위해 학술적인 논문보다 좀 더 쉽고 용이하게 접근할 수 있는 자료를 제작하는 것이 필요하겠다는 생각이 들었다.그래서 이 책은 바로 이런 분들을 위해 기획되었다. 구체적으로 ‘절도 청소년들을 어떻게 이해해야 할지, 상담장면에서 무엇을 고려해야 하고 어떻게 개입해야 할지’에 대한 질문을 가지고 기술하였는데, 1장 ‘청소년 절도의 이해...",20230401,11000,11000,0,판매중,330,3,https://bimage.interpark.com/partner/goods_image/0/4/1/6/354750416h.jpg,https://bimage.interpark.com/partner/goods_image/0/4/1/6/354750416s.jpg,104,국내도서,박영사,0.0,0,"이동훈,류도희,김세진,전지열,조미영",,9791189643768,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354750416&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354750416&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354750416&biz_cd=
2,354815978,2023 버섯종균기능사 필기/실기,"① NCS  국가직무능력표준  기준 NCS(국가직무능력표준)와 한국산업인력공단의 출제기준을 통합하여 새로운 출제경향에 대비하였습니다.② 필기시험 기출문제 해설 및 분석2001년부터 2016년까지의 16년간 기출문제를 분석하고 해설을 첨부하였습니다. ③ CBT 필기시험 기출복원문제 해설 및 분석최근 CBT 필기시험 기출문제를 복원하여 분석하고 해설을 첨부하였습니다. ④ 실기시험 작업형 컬러판 완벽 대비실기시험 작업형 “버섯종균작업”의 모든 과정을 컬러사진으로 수록하였습니다.⑤ 각종 컬러사진 자료 수록버섯의 종류, 버섯 재배 방법 등을 컬러사진으로 수록하여 본문의 이해를 도울 수 있도록 하였습니다. ⑥ 재외동포를 위한 중국어 기출문제해설 포함",20230120,23000,20700,10,출간예정,1150,6,https://bimage.interpark.com/partner/goods_image/5/9/7/8/354815978h.jpg,https://bimage.interpark.com/partner/goods_image/5/9/7/8/354815978s.jpg,123,국내도서,부민문화사,0.0,0,장명준,,9788938503916,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354815978&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354815978&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354815978&biz_cd=
3,354829691,2023 9급 공무원 토목직 기출문제 정복하기,"■ 2023년 9급 공무원 토목직 채용 대비 기출문제집■ 최근 7개년(2016∼2022년) 기출문제 수록:응용역학개론, 토목설계＜9급 공무원 기출문제 정복하기－토목직＞은 2023년 9급 토목직 공무원 시험을 준비하는 수험생을 대상으로 제작된 기출문제집으로, 최근 7년 동안의 응용역학개론과 토목설계 기출문제로 구성되어 있다.효과적인 학습이 가능하도록 2016년부터 최근 2022년까지의 기출문제를 담아 출제 동향 파악 및 학습의 방향성을 잡을 수 있도록 하였고, 문제풀이만으로도 기초, 심화 학습을 할 수 있도록 매 문제마다 정·오답에 대한 저자의 상세한 해설을 달아 학습한 내용에 대한 재점검과 미흡한 부분에 대한 재학습이 가능하게 하였다.서원각과 함께 2023년도 토목직 공무원이 되기 위한 걸음을 내딛...",20230113,32000,28800,10,예약판매,1600,6,https://bimage.interpark.com/partner/goods_image/9/6/9/1/354829691h.jpg,https://bimage.interpark.com/partner/goods_image/9/6/9/1/354829691s.jpg,123,국내도서,서원각,0.0,0,주한종,,9791125739739,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354829691&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354829691&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354829691&biz_cd=
4,354829701,2023 9급 공무원 기계직 기출문제 정복하기,"■ 2023년 9급 공무원 기계직 채용 대비 기출문제집■ 최근 7개년(2016∼2022년) 기출문제 수록:기계일반, 기계설계＜9급 공무원 기출문제 정복하기－기계직(2023)＞은 2023년 9급 기계직 공무원 시험을 준비하는 수험생을 대상으로 제작된 기출문제집으로, 최근 7년 동안의 기계일반과 기계설계 기출문제로 구성되어 있다.효과적인 학습이 가능하도록 2016년부터 최근 2022년까지의 기출문제를 담아 출제 동향 파악 및 학습의 방향성을 잡을 수 있도록 하였고, 문제풀이만으로도 기초, 심화 학습을 할 수 있도록 매 문제마다 정·오답에 대한 저자의 상세한 해설을 달아 학습한 내용에 대한 재점검과 미흡한 부분에 대한 재학습이 가능하게 하였다.서원각과 함께 2023년도 기계직 공무원이 되기 위한 걸음을 ...",20230113,27000,24300,10,예약판매,1350,6,https://bimage.interpark.com/partner/goods_image/9/7/0/1/354829701h.jpg,https://bimage.interpark.com/partner/goods_image/9/7/0/1/354829701s.jpg,123,국내도서,서원각,0.0,0,주한종,,9791125739722,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354829701&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354829701&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354829701&biz_cd=
5,354791552,가스기능장 필기 과년도 기출문제,가스기능장 1차 필기시험을 대비할 수 있는 과년도 기출문제집이다.,20230110,32000,28800,10,판매중,1600,6,https://bimage.interpark.com/partner/goods_image/1/5/5/2/354791552h.jpg,https://bimage.interpark.com/partner/goods_image/1/5/5/2/354791552s.jpg,123,국내도서,예문사,0.0,0,"권오수,권혁채,전삼종",,9788927417828,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354791552&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354791552&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354791552&biz_cd=
6,354826004,2023 It's easy 기술직 공무원 화학,,20230110,30000,27000,10,예약판매,1500,6,https://bimage.interpark.com/partner/goods_image/6/0/0/4/354826004h.jpg,https://bimage.interpark.com/partner/goods_image/6/0/0/4/354826004s.jpg,123,국내도서,서울고시각(SG P&E),0.0,0,"임혜경,박찬혁",,9788952642684,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354826004&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354826004&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354826004&biz_cd=
7,354826002,2023 안남식 건축직 건축구조(학),,20230110,44000,39600,10,예약판매,2200,6,https://bimage.interpark.com/partner/goods_image/6/0/0/2/354826002h.jpg,https://bimage.interpark.com/partner/goods_image/6/0/0/2/354826002s.jpg,123,국내도서,서울고시각(SG P&E),0.0,0,안남식,,9788952642677,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354826002&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354826002&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354826002&biz_cd=
8,354806567,2023 나합격 전기기사 실기+무료특강,전기기사 실기를 합격하는 가장 쉬운 방법나합격 만의 핵심구성 01 합격을 위한 핵심 이론 정리 02 KEC(한국전기설비규정) 완벽 정리로 실력을 UP  03 알기 쉬운 기출문제 해설로 실전 대비 OK나합격 수험생만의 특별한 혜택 01 교재X무료동영상 강의 제공 02 나합격 수험생 지원센터[시험정보&질의응답 등] 운영NAVER 카페 [전취모]를 검색해보세요.,20230110,35000,31500,10,판매중,350,1,https://bimage.interpark.com/partner/goods_image/6/5/6/7/354806567h.jpg,https://bimage.interpark.com/partner/goods_image/6/5/6/7/354806567s.jpg,123,국내도서,삼원북스,0.0,0,임규명,,9791192394077,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354806567&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354806567&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354806567&biz_cd=
9,354807614,2023 단권화 행정법총론,"** 이 책의 특징 **1. 개정법령의 반영 최근 제정ㆍ개정된 행정관련 법령은 행정기본법, 공공기관의 정보공개에 관한 법률, 국세징수법,국세기본법 등이 있습니다. 본서는 2021년까지의 법령을 반영하였습니다. 특히 2021년 제정된 행정기본법은 이미 2021년에 시행된 여러 공무원시험에서 출제가 되었고, 앞으로도 많은 출제가 예상되는 법률이니 정확한 학습이 필요합니다.2. 최근 판례와 2021년까지의 기출문제 반영 매년 변화되는 공무원시험의 최근 출제경향을 파악할 수 있도록 2021년까지의 기출문제 중 새로운 경향의 문제와 2021년 상반기 판례까지 본서에 반영하였습니다.3. 시험과 무관한 지문과 판례 삭제 본서의 내용 중에서 10년 이상 출제가 되지 않은 판례와 공무원시험에 적합하지 않...",20230110,49000,44100,10,예약판매,2450,6,https://bimage.interpark.com/partner/goods_image/7/6/1/4/354807614h.jpg,https://bimage.interpark.com/partner/goods_image/7/6/1/4/354807614s.jpg,123,국내도서,서울고시각(SG P&E),0.0,0,백영민,,9788952642516,http://book.interpark.com/blog/integration/product/itemDetail.rdo?prdNo=354807614&refererType=8304,http://m.book.interpark.com/view.html?PRD_NO=354807614&SHOP_NO=0000500000&SUB_CATE=2004,http://book.interpark.com/gate/ippgw.jsp?goods_no=354807614&biz_cd=
